date,source,query,title,description,link,published
2026-07-15,google,건강,"삼성생명, 치매 넘어 뇌·관절까지…시니어 건강보험 보장 확대","삼성생명, 치매 넘어 뇌·관절까지…시니어 건강보험 보장 확대 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1teU9QenFmTzlVc052ODZaUDVmOGJaN0pEbWZuWTF3MVNaOTFhdmNLOG5HSkJVQVVFaEtWUEtmeVFLM2hvR1pURUdiN3c1c2dkRHJTRzZJSWV3dw?oc=5,"Wed, 15 Jul 2026 00:18:00 GMT"
2026-07-15,google,건강,"부산진구보건소, 한방관절 이튼튼 건강교실 계획 8월 21일까지 모집","부산진구보건소, 한방관절 이튼튼 건강교실 계획 8월 21일까지 모집 국제신문",https://news.google.com/rss/articles/CBMijgFBVV95cUxOSGtwWFhJWURqcWJTOEI3LUZpLUIzN2RuRXJZa3M3Tk9LdFdvaXBaeC1ldkRCWEpHX0JxVDBERTAzVFBjYWd5M0V0WS1hTzd5OEk4NmdBb0Radl9JTDdWVEQzUWZKZ1lBRjlER3Riakdxenh0d2tBYzhiMXpKbG41UG5Hb2NHSTZVMnNHYlh3?oc=5,"Tue, 14 Jul 2026 22:42:00 GMT"
2026-07-15,google,건강,"[게시판] 보훈부·LG생활건강, 취약계층 국가유공자에 생필품 지원","[게시판] 보훈부·LG생활건강, 취약계층 국가유공자에 생필품 지원 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1xekZPY2tTSTdkVXVSZDRmMnFqZkFhM1RqTkJqanpxb2NJUXFHSXJPb3hpTEJ3RGpjRUhUell0aGFWNlZodGNqMFVxb0hVUlBzdnVqSGhJTWRoaDlyM2VzZNIBYEFVX3lxTE1xekZPY2tTSTdkVXVSZDRmMnFqZkFhM1RqTkJqanpxb2NJUXFHSXJPb3hpTEJ3RGpjRUhUell0aGFWNlZodGNqMFVxb0hVUlBzdnVqSGhJTWRoaDlyM2VzZA?oc=5,"Wed, 15 Jul 2026 00:42:58 GMT"
2026-07-15,google,건강,"다자녀 출산 여성, 폐경 후 골절 위험 높다…""임신 중 뼈 건강 적극 관리해야""","다자녀 출산 여성, 폐경 후 골절 위험 높다…""임신 중 뼈 건강 적극 관리해야"" 헬스경향",https://news.google.com/rss/articles/CBMia0FVX3lxTFBQS2hNZlZCeDFWbnIwU1AyLVJ2cnNYNWRuRUEzMVByS2VaZlhnN0tNZUh3WkRoU0hobVhVR3Ruc3R0eGRkTnYxS1JSbklJNFkzR0FuQVhXcGRwcVc5X0RydzhjLXl4a0xJcXBJ?oc=5,"Wed, 15 Jul 2026 02:15:27 GMT"
2026-07-15,google,건강,"""기획은 더 깊게, 건강콘텐츠는 더 다양하게""…약사공론 독자위원회 2차 회의 개최","""기획은 더 깊게, 건강콘텐츠는 더 다양하게""…약사공론 독자위원회 2차 회의 개최 약사공론",https://news.google.com/rss/articles/CBMibEFVX3lxTE40Zloxa1pKcVpoOUhJTS01d2VqdW9lR0toMFRTalNGb2w1ZnBFZnZ6Z05vYXpwZFV3SjJTRXl5ZmM2d3RLQTFUVFgxeGxHcUhGeWRlZ2RxYnBRc2hBTVpXRjVaZDhvdUlmVlp0Rg?oc=5,"Tue, 14 Jul 2026 20:50:00 GMT"
2026-07-15,google,건강,"샐러드, 다 거기서 거기? ‘콩’ 넣으면 건강 효과 쑥","샐러드, 다 거기서 거기? ‘콩’ 넣으면 건강 효과 쑥 헬스조선",https://news.google.com/rss/articles/CBMif0FVX3lxTE8tamdOSXN1YlJLUEh4eHV5ZnZNLV9UZzZwQ0ZabVV3eEsyVGJKdWplcEpFMjZldTg1Rk1XcGlsdzhzWVJSdk55SXUxcDFsME16c1pXclAxaXpleDh6ekJldjlOampRMUhmOTlKNlNrWF9pY01ZZW9Hd1U5WlZVaGc?oc=5,"Tue, 14 Jul 2026 20:30:00 GMT"
2026-07-15,google,건강,"[건강포커스] ""심장마비 환자, 혈액에서 미세·나노플라스틱 더 많이 검출""","[건강포커스] ""심장마비 환자, 혈액에서 미세·나노플라스틱 더 많이 검출"" v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE85dFZ5ZTh0bFFyMGJ0WHp5YVB6cTFjQ0dxWkItMU5DWTZONGlDWjFCM2x1NlAwRHJhMjAzYnQxQ1FadlJ6WmVkUlhPbmpIb0E?oc=5,"Tue, 14 Jul 2026 23:53:52 GMT"
2026-07-15,google,건강,"동해시, 통합건강증진사업 종합부문 우수기관 선정","동해시, 통합건강증진사업 종합부문 우수기관 선정 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBJN1l6bXJlT1hWcW0xNnRHSXVjU0NKV3RpVXplTjM2dDBLSzdvbHVKVVkwRFpsV1loMVBvYnBqYmdDdFFQXzh5dDEyaVNLQVNqTVE0UlNpMTRIVVhG?oc=5,"Wed, 15 Jul 2026 01:25:00 GMT"
2026-07-15,google,건강,"성동면 100세건강위원회, 건강사업 발굴 위한 선진지 견학 실시","성동면 100세건강위원회, 건강사업 발굴 위한 선진지 견학 실시 굿뉴스365",https://news.google.com/rss/articles/CBMidkFVX3lxTE9sWlpJT0VZV1pYTnpfQWVTX3I4MGRrYVE2RzZnaU9QSUJBZVdUMXNDMjBIZTNLXzJJVUdtczlra094bEt4ZWNHYTd6emhHLWwtSEEwM3d3bXpwdTZ6UkFhZkJhaFVmbE5CTzlDMVVHVnNJVUh2REE?oc=5,"Wed, 15 Jul 2026 00:16:00 GMT"
2026-07-15,google,건강,"이모코그-한신메디피아, 뇌건강 검진 디지털화 협력","이모코그-한신메디피아, 뇌건강 검진 디지털화 협력 약업신문",https://news.google.com/rss/articles/CBMid0FVX3lxTE9UVHJucDlKMGZ0enhNVWVTSFctQkVtbVZ3aHdSOGdCNHdjSFFwb3pnM0RZX3RocUQ3dGVjM2dMbzkxdVBOdU4teTNHakRWbDZxVHE4TmdIY0JCazh5YVY3ZS10LTBtWmxtVllFZnFFbEdmVjVRZTVB?oc=5,"Wed, 15 Jul 2026 00:26:00 GMT"
2026-07-15,google,의료,"“내 뜻 미리 밝힌 환자, 연명의료 덜 받고 의료비도 적었다”","“내 뜻 미리 밝힌 환자, 연명의료 덜 받고 의료비도 적었다” 헬스조선",https://news.google.com/rss/articles/CBMif0FVX3lxTE1RQURVX01pMkJoN2ZfNENLRFNzVkF1d2Y1T01lWFBKMWNhaV9udFhITU5lVFFSa2lnUFNiejM2Ykt6MVVzbnlnMzNXQThDaWtQeDFpd2VLbV9qbGVLMDJpQzg4cmtCWWI1Vk9lRWxZdV8tRW9JcmZURTE2UThJcDQ?oc=5,"Tue, 14 Jul 2026 05:05:00 GMT"
2026-07-15,google,의료,"신테카바이오, 이젠의료재단과 AI 헬스케어 협업…""전략적 투자 연계"" - 머니투데이","신테카바이오, 이젠의료재단과 AI 헬스케어 협업…""전략적 투자 연계"" - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTFA5bHFXQmRaVlpfWTVpMzVMWGpmNTBhbms5WTRPblBranhyVkdsZW9YcnQ5RjZ4YmM0Mjk4Tjlxak1UTlRLV1Fyc1FOb3NKOFhvNHRQQzh2ZjB2bkVQS2x0NGdhNmozQWVRMXfSAW9BVV95cUxQWVgtNUgzRmtHMnJhQ1hzQXUzeG9Wcl9la0gyUkRZalhfSlFyYTFydHp5c3JvLTRNazAxTEIyS2I5YXE4ZXd1cE4yRk5fVVNVSDQ1SmJvY3NSUktrNFR6WnROZTZkXzhmaWhsQ1Q3ZDQ?oc=5,"Wed, 15 Jul 2026 01:17:08 GMT"
2026-07-15,google,의료,"[더벨]신테카바이오, 이젠의료재단과 전략적 업무협약 - 머니투데이","[더벨]신테카바이오, 이젠의료재단과 전략적 업무협약 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTFA2Mnp6TEVCUHhOMjhjRkdXZWtkQnozOENLa0ZnVmJpU21ySGVsTjRnTlRVazNpV21ka3pJelNjMkpCWllSb1E4dUdiNmFHa2lqbHJyT0prazFRMG5qWnFsdFN5eXVHaFV50gFuQVVfeXFMUDgyUGExdDJ6Y1pSZzJVSjR3LWtYcUVxQ2FneFJ4QUgxMzJyVTVSOGNzZnluRFNaU2NlYUdGd3Q2VTJ5TUtwbENoRVV5ODF3TDBvb2RLYUwwN2UycFcwRFE4eEgxcXplVVh1YUF2eVE?oc=5,"Wed, 15 Jul 2026 01:11:33 GMT"
2026-07-15,google,의료,"신테카바이오, 이젠의료재단과 AI 정밀의료 협력…전략적 투자도 추진","신테카바이오, 이젠의료재단과 AI 정밀의료 협력…전략적 투자도 추진 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1PankyN0ZHcXNjQnlxcy1mRTlyVVlYYTE4S2F0T1ZBcEJOdElWaGpYa3ZGaU5OekNlcndqdE1FaEJuZnVkSmxkRzN3YVJoUHBfVlRUM3NDbU92clRRdmRSag?oc=5,"Wed, 15 Jul 2026 00:58:17 GMT"
2026-07-15,google,의료,"특징주, 아크릴-의료AI 테마 상승세에 8.74% ↑","특징주, 아크릴-의료AI 테마 상승세에 8.74% ↑ 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBqXzhiekZJSGEwTFN2MDFwMlJiS1JRbURMc0dHWTdydVNjWnY2RXhLcW9YeF93UmFlRmdUOXA4dzZNdXJxbkEzandrTC1ZWnZ3elE?oc=5,"Wed, 15 Jul 2026 01:11:48 GMT"
2026-07-15,google,의료,"어깨 회전근개 PRP 주사치료, 신의료기술 인정","어깨 회전근개 PRP 주사치료, 신의료기술 인정 의학신문",https://news.google.com/rss/articles/CBMiakFVX3lxTE4tWktrYTNVcGdRdUZYWmRZRWdyMnZKVGxzY2drRnZyVElPWFBydFRzOEt6LWFKN0JHNW1yTy11WXhfVnJFUTB2ZzBTRkJqMkZnU2Y3MVY3Vk5wLVRUVEk2aElvczJFUmRRSkE?oc=5,"Wed, 15 Jul 2026 01:41:52 GMT"
2026-07-15,google,의료,수도권 6500병상 확충 경쟁에 시민·소비자단체 반발,수도권 6500병상 확충 경쟁에 시민·소비자단체 반발 의협신문,https://news.google.com/rss/articles/CBMickFVX3lxTE1BX25ONDhLQ1VDWDlENjNpQzZuNFVPbHAwR1NySXljSTl2VXZFUDJvdXRsOEp1N0JtTkc5Z1pnWjNHbGo4cFVfcHlfa2tJSVdrbzZWaVZsejhWZ0lNZjlnLVRURks1WTg4WDdNWENObFpLdw?oc=5,"Tue, 14 Jul 2026 06:39:39 GMT"
2026-07-15,google,의료,28일 의료중심 요양병원·간병 급여화 토론회,28일 의료중심 요양병원·간병 급여화 토론회 의료&복지뉴스,https://news.google.com/rss/articles/CBMia0FVX3lxTFBIZEZzekl6Y1VBX3NsejRqQWYwRWdhRU01d3ViaHkzMlFJVzBrSi1yaFV0ejNISDZWRkZrcEdxMWRWY3ZNVDBfMnZiazQyeXlwanN2MFZMS0NnWnlXU0VxcDAzaEVaQjJCTDc0?oc=5,"Tue, 14 Jul 2026 22:12:00 GMT"
2026-07-15,google,의료,최종치료 역량 갖춘 권역응급의료센터 53곳 선정…비수도권 32곳,"최종치료 역량 갖춘 권역응급의료센터 53곳 선정…비수도권 32곳 연합뉴스 중증응급환자 책임질 권역응급의료센터 53곳 선정…전국 9곳 늘어 - 조선비즈 Chosunbiz 권역응급의료센터 확대, 대구 ‘최종 치료’ 관문 넓혔다 v.daum.net",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9NRUlZOXhvXzRYWGp0TV9PcXNHeDNMbEpxbkpxdWtmTUJoVDRGY0g1VzNIV0c5RGpsRDR6bjVNR0ViMjBabkJWWWhhclpnZkdiT1B4V0IxMDJHdUXSAWBBVV95cUxNSG5RcnA5SF9HNU5tUDRCSGRfdUFKN3JTUERiZ1BzX1hwRGstSk1sNjRzdTRFV09jWWN4MVowY1ZOQ1JhTmd0cGc2SDZaOHBvUm1qQzRERWxIRXJuaU1zWWM?oc=5,"Wed, 15 Jul 2026 01:34:28 GMT"
2026-07-15,google,의료,"인천시, 섬 지역 의료·돌봄 공백 '찾아가는 서비스'로 메운다","인천시, 섬 지역 의료·돌봄 공백 '찾아가는 서비스'로 메운다 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFAxbk5NOXFvU2JzNjMxWnZKTTRNM2dvQjEyM1lVQjBuanBUcXpSdHBCYVhIaWt1U0FBdGlUUEh0cU5HWHpFZmtudTF2VE9nTFVrQXc1MlZFU3ZKdllDRzctTdIBeEFVX3lxTE85MkhIcGlELVlUZ2VFOUt0LU8wanNLX20xYm1wRnZGSm1qMmc5OWRlWUl2eTdFbHluUFlNY2FIM205a3llVjRwUkZRb08tM195b3BTVUJvMXdVWWtNRjQtZWZJbnhBV0ZZOGFWaW1vRXJSQlByQlN0Qw?oc=5,"Tue, 14 Jul 2026 23:31:27 GMT"
2026-07-15,google,의료,"인천시, 찾아가는 의료·돌봄 통합지원사업 추진","인천시, 찾아가는 의료·돌봄 통합지원사업 추진 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFB5WkpnR1N2V25kSzNiYXdBYzN4ZzJodG1hU3U4dDR6R1BXWUFnbUdFdExNVS1vTUNTM3lTUkZNdUFvT0RXajNIb0lORlp5SGs?oc=5,"Wed, 15 Jul 2026 00:11:48 GMT"
2026-07-15,google,의료,"인천시, 강화·옹진 주민…섬에서 의료·돌봄 통합지원 받아 - 머니투데이","인천시, 강화·옹진 주민…섬에서 의료·돌봄 통합지원 받아 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE5ZaU9zSDFGRHkwX2FCdzBXR05PeFBKOVdjbjV6bVF4aW9aNmN4aTJ3ZlRXNmJqbFJHRy02RllneWxLTFU1WDNSUnRIaEptSUdCUzdueHlNcFlPZEU2ejJreTlrSEtrZGZjVGfSAW9BVV95cUxPaE1jTlh6U1RQWXNJYjN2RTJtcjlKQnQ5dTlUeURtOFo5SHRya1kwRU4wNms3bThoVjc0ckJqbHBmZkNmUTlBRWxadzFxZXFfYVFYQXNNX0F3ZG1XT3VIVVNNYnhuMTk4NURnZGlRUnc?oc=5,"Wed, 15 Jul 2026 01:28:42 GMT"
2026-07-15,google,의료,"보건의료노조 “PA간호사, 의사 대체해선 안돼”…제도 보완 촉구","보건의료노조 “PA간호사, 의사 대체해선 안돼”…제도 보완 촉구 청년의사",https://news.google.com/rss/articles/CBMib0FVX3lxTFB6NVJ4cnNRU1k1cGQtTUNVbTQxNGlZWm5vX3FyeE5rakJkaDkzVG4teV9SUGh1Zks2Y045cjFPOWZFU1ktaThMYlJXd2JPRkVEVjE5OHJwdkwxWFJUQV9XdzJmdjFGckU0RkJoMnBpY9IBc0FVX3lxTE9ua3AyZ3RKd2JGcUI1cHJtU3RLUHliUEUzMVctd1RYSjFBYXliZFFiV19ZaHk5c3M0bndVMHp0YmJlN1g1YU9vME5FdFBmZWFWVXNTVTR4YW5oUERCZTkwOGdwSmxOS3Y0N3RvZlJKdHc0SWM?oc=5,"Tue, 14 Jul 2026 03:01:10 GMT"
2026-07-15,google,의료,"시흥시 정왕4동, 퇴원 어르신 의료·요양 통합돌봄 연계…지역사회 복귀 지원","시흥시 정왕4동, 퇴원 어르신 의료·요양 통합돌봄 연계…지역사회 복귀 지원 경기일보",https://news.google.com/rss/articles/CBMiW0FVX3lxTE4xcHpIRmVBWk9oeWlMeDNpcHRvSjlEUUdBZjEydGEteHVOLTBRV083blpCS0Z2dTdpTXhIbzlRemlzUGhZWHo2R2c3RG1KQ2VWUmdBQ28ydEotMEE?oc=5,"Wed, 15 Jul 2026 03:08:03 GMT"
2026-07-15,google,의료,응급의학계 '권역응급의료센터 확대' 환영,응급의학계 '권역응급의료센터 확대' 환영 의학신문,https://news.google.com/rss/articles/CBMiakFVX3lxTE53ZHZDMkJjelNlV3V0YjE1UVFCeXc2VC1zUzNETVRJLVQ2Umh1OHBndnBuWXMwWHJUVng2LVI3VXhRT3dvd1hReERwM1FNc2RRRFU1aEk5UkdXOWJjOE5kUjFZSXpac0w5ekE?oc=5,"Wed, 15 Jul 2026 02:05:23 GMT"
2026-07-15,google,의료,"서울시, 불법 미용 및 유사 의료행위 특별단속, 위반업소 19건 적발","서울시, 불법 미용 및 유사 의료행위 특별단속, 위반업소 19건 적발 분야별정보",https://news.google.com/rss/articles/CBMiWEFVX3lxTFA2Y09UQWRyai1QaEZiYl9CQW1JbXRsZ0FRT1g2OXVEdnRMUGtnUkFNSWJyTHFDM01JMGpIVng3S3BhWGhNVEVOaDE4N1ZkSm05MXFFOGZhSDI?oc=5,"Wed, 15 Jul 2026 01:51:20 GMT"
2026-07-15,google,의료,"政, 최종치료 역량 갖춘 53개 권역응급의료센터 지정","政, 최종치료 역량 갖춘 53개 권역응급의료센터 지정 메디칼업저버",https://news.google.com/rss/articles/CBMia0FVX3lxTE9yOVc4VmNsSGlyQTl3aW1KSklwS0E5anAzOWhFUW9xNjliU3VoMTRmNTQ2RTY3RHhmMHgzU0RNMFVkYmh5UjR1LTFKaFVZSjROM19qWXpEVUx2Q0tFTmd2Y1hMOGo2MlJuRVV3?oc=5,"Wed, 15 Jul 2026 02:18:03 GMT"
2026-07-15,google,의료,"순천향대천안병원, 충남권역응급의료센터 재지정","순천향대천안병원, 충남권역응급의료센터 재지정 MEDI:GATE NEWS",https://news.google.com/rss/articles/CBMiV0FVX3lxTE56OG1ial9qd1NGMTh5TVFlUEJfajlsdGtMbUFlSm5BYmFkdlVhSmxhRG1zV3V3VzJkMHRTcnBSb3UtODZpWmVKZnNIZ216aFU5MUx3czI0WQ?oc=5,"Wed, 15 Jul 2026 02:42:58 GMT"
2026-07-15,google,의료,"알지노믹스, 로킷헬스케어와 재생의료·항노화 진출 협력","알지노믹스, 로킷헬스케어와 재생의료·항노화 진출 협력 히트뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTE5kNmRRRUpCdXREM3E1MEFhdXBfR1NldkRIUWdiR1Via3l3cE1aQ1AxRE8xd1ZERi1LOHc4Vm8ycnVneXdWRzhFVUg1UFg1d3k3UEk2a21PaEgxS2FDZThIUnZISzJhVFlLQzlJ?oc=5,"Wed, 15 Jul 2026 02:40:55 GMT"
2026-07-15,google,의료,"""단순 전환 넘어선 'AI 병리'…의료 패러다임 바꾼다""","""단순 전환 넘어선 'AI 병리'…의료 패러다임 바꾼다"" 데일리팜",https://news.google.com/rss/articles/CBMiUEFVX3lxTE52R0prMUpZM0pIVjFtd1BmdDlCdmhqRTV3VHg4TW9xbnUxZktIbkhFTE5YZW5UY2xLVWpYZVFnYlA3amdNbWUtdXljN3BUM0Ri?oc=5,"Wed, 15 Jul 2026 03:06:47 GMT"
2026-07-15,google,질병,"질병관리청장, 신종·고위험 감염병 의료대응의 최전선을 찾다(7.14.화)","질병관리청장, 신종·고위험 감염병 의료대응의 최전선을 찾다(7.14.화) 서울Pn",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1CajRvMjZHbkZ3a0Z6cWhFUHJURHBvX2pxWDRDZ2xHMENiMGVmY2JsSHdPZUNvblVlRmlYQy1DeWZzajJFWk53SDY1cmNqSlRtcXRLbWJub0hZRldrMnhVZ3lR?oc=5,"Tue, 14 Jul 2026 07:01:59 GMT"
2026-07-15,google,질병,"감염병 넘어 국민 삶으로…질병청, 건강 사각지대 메운다","감염병 넘어 국민 삶으로…질병청, 건강 사각지대 메운다 뉴스1",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5EYWwtWDhZMDJYWVZNbThpRGF1bHFjWFdSZ2hJQWdXR3pYMTdxQ1ZMdlpkWEpnem9UVVJrYVlGSW1EazlQZ0xkMmpRa2R0ZHpUd2c?oc=5,"Tue, 14 Jul 2026 21:00:00 GMT"
2026-07-15,google,질병,"질병청장, 분당서울대병원서 신종·고위험 감염병 대응 점검","질병청장, 분당서울대병원서 신종·고위험 감염병 대응 점검 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9Ia3B6ekZsY3pFUzhHQUp3Z19tOWk0ZEx2LUp1RGlwM1VDVHJUTTlfUUdCbjd2Q3B4dlZ0eVBVUmdqVmxUVXlnX1NfVjEyaWZ2aUN0OW1tVElSWXPSAWBBVV95cUxPakVJcVB2ZUxzR0F6TXdZeWllVDBYSTRTOWJXZ3NMOS14clAtQ25Ebzg2b1dOakltZjQtU2FyenRadFdjSFNYZjdjYTR1NG92b2JrZGNUTDFTOUs3dkxVMVQ?oc=5,"Tue, 14 Jul 2026 07:03:36 GMT"
2026-07-15,google,질병,아파트에 반려견 수십마리 방치 질병·폐사…60대 구속 송치,아파트에 반려견 수십마리 방치 질병·폐사…60대 구속 송치 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE41OU9ZblVtMlN5S1JDVWRaaG55eVhPM0xfUDlFdkJpbWwwUnl2cy1sbjJ3Y2JNN1FWbV9UYWNka1Zva3pPZ082SmZFRDdpdWM?oc=5,"Tue, 14 Jul 2026 02:23:09 GMT"
