date,source,query,title,description,link,published
2026-09-04,google,건강,"울산 방어진중, 지역사회와 함께 학생 눈 건강 챙긴다","울산 방어진중, 지역사회와 함께 학생 눈 건강 챙긴다 울산종합일보",https://news.google.com/rss/articles/CBMibkFVX3lxTE9lZWJ6WWRjSlhwYlpFWld5WWE2dHowZ29HWVQ1RGhYNENVYWFrT3hERmR1bTA1SkppOEtoYlFjb2RkS0RqQzg3QUdZcW5DRklsMXFUYkE0dVpKUGZHdHY4cnRiWVFYaU9lY2VWZV9n?oc=5,"Fri, 04 Sep 2026 03:16:35 GMT"
2026-09-04,google,건강,"오산시, 유아기부터 조기 금연교육…건강습관 형성 나선다","오산시, 유아기부터 조기 금연교육…건강습관 형성 나선다 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9OUGVkdUVacFNydmN2SDdtZTcwQTRteHJBV1AzM1lfcDlLTkFxZjFFQlk1RHFqTl96R001NU9ieDJkbW5SeTBMSTktRmJTeWJoLTluRzRqRFZZZHp2cG1CMNIBeEFVX3lxTE04Nk85b0hlUU44b1VqZTJuQTQ2eHBELVhnVFBfM185Vm1ZQW9YOXh6ZmhZazJGdkhHWUd4Mjg0Rk1Gc2JKWnBDbW1LN3VrMTVoLUw0aDBleVk0LUtLZmtLZzcwX1B0ZnNWdFZLQ09BbVdDUHNMdUhtQg?oc=5,"Fri, 04 Sep 2026 04:06:16 GMT"
2026-09-04,google,건강,"[건강포커스] ""돼지 신장 이식받고 271일 투석없이 생존…사람 신장이식 성공""","[건강포커스] ""돼지 신장 이식받고 271일 투석없이 생존…사람 신장이식 성공"" v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBaMUl6TUNLUnJ2empsajN1V21OdU56Y2NZNGhRRUNLYVlGclZPUFpOUGpsWmF0UzM1RXVybl93VFU2YWtuVUdCa0xkWU52MEE?oc=5,"Thu, 03 Sep 2026 23:44:00 GMT"
2026-09-04,google,건강,"이성우 목사 “95세 고령·건강 상태, 사법 판단서 충분히 고려해야”","이성우 목사 “95세 고령·건강 상태, 사법 판단서 충분히 고려해야” 디스커버리뉴스(DISCOVERYNEWS)",https://news.google.com/rss/articles/CBMickFVX3lxTFBOMkFEbmFuc2VoRkllb1dwVDQzYTNraGluMGFGVDBDX3VlNEJwTER5UHZwZDFTUXBOdmVtUW5INWl6NXZ4ZkYwQVg3Z2VYNnVuQjQyV21PTTIxcngyOFVzR21QVmtueDZmRXhxMUVsbWpuQQ?oc=5,"Wed, 02 Sep 2026 23:46:55 GMT"
2026-09-04,google,건강,환절기 고령층 독감 주의보 “백신도 나이·건강 따라 달라야”,환절기 고령층 독감 주의보 “백신도 나이·건강 따라 달라야” 이투데이,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBVSlNCMUdMTVBaU3RueDhNUVdZRUozUWMxNEZwNDR3LUs3dXBFNVhwMGRvYzYwU0hoOWtVYXJTUmhRdWpPX3FNZENWMWNYZ2hnbEhSSmMxc3Utdw?oc=5,"Thu, 03 Sep 2026 08:07:00 GMT"
2026-09-04,google,건강,"“건강도 즐거움도 십점 만점”…서해구, 출범 후 첫 ‘건강한마당’ 연다","“건강도 즐거움도 십점 만점”…서해구, 출범 후 첫 ‘건강한마당’ 연다 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBqWHQ5Uzg4bWplU3lhNzJwUUt5MGc2aF8yWXBoTzQtTlNtbjFKbER5Y0xfMmdhX1hYeFdVLW1RbHN2OWlwbGppOXdaakpHWnpYNWtIb0lHUFBBZw?oc=5,"Fri, 04 Sep 2026 01:57:00 GMT"
2026-09-04,google,건강,"“30분 ‘노인포괄평가’, 노인 재입원율 크게 낮춘다” [건강한겨레]","“30분 ‘노인포괄평가’, 노인 재입원율 크게 낮춘다” [건강한겨레] 한겨레",https://news.google.com/rss/articles/CBMia0FVX3lxTE1waG1oUzh1VDNyTE8xRXdiV0dYdlRpYlJlb0FBX3RKa3ExZkdXazVRLUlrcVFCRDhfeDA0Wm1sS0h6WjZxV3B1ZWQxVmVDZWpURjJPOE42cHlMa1NXb3plVWlsOWV0YkRsZkZZ?oc=5,"Thu, 03 Sep 2026 23:44:00 GMT"
2026-09-04,google,건강,국산 첫 CAR-T '림카토' 약평위 통과…연내 건강보험 등재 속도,국산 첫 CAR-T '림카토' 약평위 통과…연내 건강보험 등재 속도 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBhYklEQlhJZ0NGc2xIYUFVZ3Rvd1lmRU5EQjVjSG1BcnlMWkh2MEZNcExERXRkU2VGT2F5ODBsdUMyUU1PMUZzaDh4QjE2UQ?oc=5,"Thu, 03 Sep 2026 23:35:15 GMT"
2026-09-04,google,건강,"부모님부터 신혼부부까지…세라젬, 세대별 추석 건강선물 제안","부모님부터 신혼부부까지…세라젬, 세대별 추석 건강선물 제안 뉴스1",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBxRzQ1ZmdZdFc0U0RxdWhqOF8wdGR5RnRIdmNqeEptLTBhclVHQ0VESEVlZ0hyVDBIYmFUc2hhU2tCamNOMWVWc05BUFliT2lPUXY0UUNrbk50MWpQdno0dnRxN2rSAWpBVV95cUxNdE1kMmNqWlRTV3g1aWZsbjFSNjRxeS0wQWZEcFhhRGJmNk5nQmhHejVmdFhiQVQ3Q05QVHBaQTJiR3FWOFpYc19LOHJibHRfb0VBN1pwYjZoQXJUVm5VdDNNMm1HbUUzR0ln?oc=5,"Thu, 03 Sep 2026 23:47:54 GMT"
2026-09-04,google,건강,"투에버 ‘에이젠드’, 신제품 2종 출시… AGEs 건강관리 라인업 확대","투에버 ‘에이젠드’, 신제품 2종 출시… AGEs 건강관리 라인업 확대 에너지경제신문",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBIcVJIQzdpby01NEdpZ09jaEFsYWxRYmEzdWRFWWgzbk9SRDVvSzdyVklfUWRNX0hneTZMbmhIVHZqdWtNaXBPY01SOEVoV3hkNE9ZeXA0VE9XYmM?oc=5,"Fri, 04 Sep 2026 01:08:43 GMT"
2026-09-04,google,건강,심근경색 환자 PCI 후 1년간 건강해도 안심 금물,심근경색 환자 PCI 후 1년간 건강해도 안심 금물 monews.co.kr,https://news.google.com/rss/articles/CBMia0FVX3lxTE53ZndJSUlCMU02LXpRVkJ6LTliZnc1NkZ6VXp3ZnpvZWNYT2s2ODJTQ1FrYWhwamlfUHkyX1ByWlp3VURDd0RITmMwUE5kMlhRT1FrMGZUQU1SYmZ3NTJ5MjdkZTU4YUlKX0VR?oc=5,"Fri, 04 Sep 2026 03:06:53 GMT"
2026-09-04,google,건강,파크골프가 건강에 좋은 3가지 이유,파크골프가 건강에 좋은 3가지 이유 톱클래스,https://news.google.com/rss/articles/CBMicEFVX3lxTE5pcGYySlBneUdwLURNRWdrMmRhaXg0TzFiOFRSYU9ETzdjTWYtTDFKYUI3TUw0b1lmb2NYLU5VcnJ5YXZWME1ZbmRSNHVyMkw1Rm5pdTdmcU1IMFVOMzd5T0ZBWkYtVEZMb1VCS18tOGzSAXBBVV95cUxOaXBmMkpQZ3lHcC1ETUVnazJkYWl4NE8xYjhUUmFPRE83Y01mLUwxSmFCN01MNG9ZZm9jWC1OVXJyeWF2VjBNWW5kUjR1cjJMNUZuaXU3ZnFNSDBVTjM3eU9GQVpGLVRGTG9VQktfLThs?oc=5,"Fri, 04 Sep 2026 02:54:56 GMT"
2026-09-04,google,건강,복지부 내년 예산안 세부안 공개...지역의료·정신건강·AI 투자 대폭 확대,복지부 내년 예산안 세부안 공개...지역의료·정신건강·AI 투자 대폭 확대 의학신문,https://news.google.com/rss/articles/CBMiakFVX3lxTE43a2ZpbVhuZGpIY3d6N2x4aWdONWdnQXVrcnI1R2ZCcUUxazczYmdqRk9sZXFYY0dGV0xJMnd1QTd2bW1tckpJc2dITUl3ZUFGQVphTlFTNDUtX25OZnNVaTVidzVIN3dQR3c?oc=5,"Thu, 03 Sep 2026 21:00:00 GMT"
2026-09-04,google,건강,"서해구, 2026년 서해구 건강한마당 행사 개최","서해구, 2026년 서해구 건강한마당 행사 개최 imedialife.co.kr",https://news.google.com/rss/articles/CBMib0FVX3lxTE13c3VxajJSQlRncFAzTWdkZ1hLMUVGZlZ3RTNCaDg5T3dwaExCeWJwOU5vbWxVbHkwN0JmMEFQQTVTc3l6N1VnU1FJZW1GWFRTLUphaDdLMHpRbE5hTlBXQWlDbmJmMjF4RHVxVElJYw?oc=5,"Fri, 04 Sep 2026 01:30:00 GMT"
2026-09-04,google,건강,"배우고, 검사하고, 상담까지… 광교노인복지관 어르신 건강교육","배우고, 검사하고, 상담까지… 광교노인복지관 어르신 건강교육 수원시 인터넷신문",https://news.google.com/rss/articles/CBMiekFVX3lxTE55VzN3UDhKUDhjakJZaWNLRHFQejZHNmFaZFRDS0tGRHp2TXE5VHNGS2k5Sm5GYmhtSGNXYldGcU8xUThWekM1OG1paTJJTUxORVpwOHV3Q0dUMU1LbTVCa1BBUm8zcDg3OUp1UU5DMWZ5WVl2OGdic3ZB?oc=5,"Fri, 04 Sep 2026 02:04:04 GMT"
2026-09-04,google,건강,"KH한국건강관리협회, ‘대구·경북지부 통합콜센터’ 개소식 개최","KH한국건강관리협회, ‘대구·경북지부 통합콜센터’ 개소식 개최 데일리대구경북뉴스",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1UU1hGWThSa2EySVRWZHFWcU82NWt3NmlfQ3JiNUFFT0d3ZkxOLXJCUWRzYXNVTGJWbndWVGJLTG56NzBmNHExUG5oZ1JmQWctajlxX3Q2ZFgyeGJCNHIxcWZFajhQUQ?oc=5,"Fri, 04 Sep 2026 00:47:16 GMT"
2026-09-04,google,건강,"식사 후, 담배 대신 건강을 선택하세요!","식사 후, 담배 대신 건강을 선택하세요! 한국방송뉴스",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9mWGNuNUdJT3JSZVNSZW9iUUp5MVdHRU5fV2ZGczhYZ0NCak5zcFNBRnZ1S09ZTWttaFdwMnQtRTY2MG1kbDF4TUZOQ1NDengzU3h1UDlDR1lINFh5b0E?oc=5,"Fri, 04 Sep 2026 02:27:08 GMT"
2026-09-04,google,건강,"사회적 고립, 가장 큰 ‘간과된 노화 위험’","사회적 고립, 가장 큰 ‘간과된 노화 위험’ 이투데이",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1ZbHVFbXFxaXNlcGxMUXc3ekhLNWItSWhKc1RZNDZueFdCZEI5bkJxajJQcDFOSmZJNlpKLURLNVVyQUw5RnpRVGU0QlZiaVNES2FnS3BXVWJvUQ?oc=5,"Thu, 03 Sep 2026 22:00:00 GMT"
2026-09-04,google,건강,"파주시 교하동, 실버경찰대·노인일자리 어르신 대상 ‘건강백세 찾아가는 건강교실’ 운영","파주시 교하동, 실버경찰대·노인일자리 어르신 대상 ‘건강백세 찾아가는 건강교실’ 운영 파주에서신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9vcFVQT1VuY1ExaXdPek93OWhSR1hnWnJ0VFlyUUxnWkF4R2ZzelVlX2U5d1pYTUdsazEyamJ4RjJ1MEphV2FjODlXWjFjbjctNGdkbWdsMk5OUHptUlJ3MXo3dWlKVE0?oc=5,"Fri, 04 Sep 2026 01:44:46 GMT"
2026-09-04,google,의료,"스카이랩스, 코스닥 시장 입성…""의료데이터 생산 플랫폼으로 도약"" - 머니투데이","스카이랩스, 코스닥 시장 입성…""의료데이터 생산 플랫폼으로 도약"" - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE11VFczMl93MzZjVTJCbXIzU1BpSEdyMVdycURYSi1KYkIyV09XbWxSTU8tTEk5aHNxaVdyb2NuQ21mNXNyZkhkMUFrM1hEeFRNaGZqb3JsaTZId04zdnVySXNjVks0cXNEZXfSAW9BVV95cUxOeHcxTURPMVZlWVNESHNYWTYwdTd6OVVzQjRDS0dtajZ5cVRCUFROY2IwblpVY1BuaVE3cnRzeWxwSC1MaWV2c05xZmVSanhWV2tKWXBqWHV3dFV5QW53WVdBdkxlX0pzRjV4aG0yT1k?oc=5,"Fri, 04 Sep 2026 00:42:56 GMT"
2026-09-04,google,의료,"스카이랩스, 코스닥 상장…""글로벌 의료데이터 플랫폼 도약""","스카이랩스, 코스닥 상장…""글로벌 의료데이터 플랫폼 도약"" 뉴스1",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1aQ1lNZHZBQ3RvOW9aRm9WQXRTcExOeTM0SVN6VEJmLXhZbWtsYklvTDExdmVkNUlfVDh5dm5BczRQX0ZjU01VLVJXSlZwYmcxemg5RFFn0gFbQVVfeXFMTU94dnp0X0pTNzA5SkQzcGl3WHVlMjBhbVlmRXhKaFdrdVFqSllRVWRac0tZWW5Vc1pvaXQ5OFVPZkx2T1pEb2Fnb0h5ZU9OUWJhTjdWMFNyaEZLRQ?oc=5,"Fri, 04 Sep 2026 00:53:02 GMT"
2026-09-04,google,의료,"스카이랩스, 코스닥 입성…""글로벌 의료데이터 생산 플랫폼으로 도약""","스카이랩스, 코스닥 입성…""글로벌 의료데이터 생산 플랫폼으로 도약"" 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1HU05aMW9aSDdUMmxrdE5KVFJWLWhlZGlNODdCQWZzODVYWHFMdVkwcXFpTjNPUHJRNWpJMkUtOXVuMGV5Uzl5bkF2ZUcxb21BMDl2VWJaT1BPNVNablN4Sw?oc=5,"Fri, 04 Sep 2026 01:47:20 GMT"
2026-09-04,google,의료,전진숙 “참사·재난 피해자 의료지원 기간 제한 폐지”,전진숙 “참사·재난 피해자 의료지원 기간 제한 폐지” MTN 머니투데이방송,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1KLUZnRXBaaUxBOHE5UDhROC13QkFCeDdVZFphaG5LNEVOaXB5cTBreDVBR1Z4Q3ZZYmdzbk9FTVkxcnZQd1NhVFdyNTNzSXd6ZE96TldPTmVpMzRrOWNVbmJIMms?oc=5,"Fri, 04 Sep 2026 01:25:40 GMT"
2026-09-04,google,의료,"아크릴, 국가 의료AI 사업 잇단 수주…‘Cancer AX’ 플랫폼 구축","아크릴, 국가 의료AI 사업 잇단 수주…‘Cancer AX’ 플랫폼 구축 마켓인",https://news.google.com/rss/articles/CBMic0FVX3lxTFAxbGVzTmRpc1haUFVMU1o0SWJBeFBTYlpCdXppdWNDc1NOSDQ2Yll5dWZNY0ZGQmlVOUdkUjZUQXM0Ynh4TUYxTG5DTTZtUDdBMVdrdGlYSlEyX1dSU0FEdGhuamVmS1p5SHloYkJkbllwNFk?oc=5,"Fri, 04 Sep 2026 00:45:54 GMT"
2026-09-04,google,의료,"합천군, 노인의료복지시설 인권지킴이 간담회 개최","합천군, 노인의료복지시설 인권지킴이 간담회 개최 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE0zeFU4UVRHQ2F1RmptR1dieHJrbDdKNlhkNTh6T1VQakllNXhBamNkQjhrNGZHaVNMdmtqWTJsTkgxWXI0aDBtZVJMSzNzZTJ6aWxLNWlYWnlZcWM?oc=5,"Thu, 03 Sep 2026 07:35:39 GMT"
2026-09-04,google,의료,"시흥시보건소, 맞춤형 방문 진료·간호 지원…‘통합돌봄 보건의료서비스’ 추진","시흥시보건소, 맞춤형 방문 진료·간호 지원…‘통합돌봄 보건의료서비스’ 추진 kyeonggi.com",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBFMlA3U2Y1MVdzbWs4STNxQ2V1WWtHMlhQeVBCbzNNVC05dm5rYXV1VnMxZlE0aGhDZ0k3aFdxZkoxbmFGRmd3amJyOUVGX0JBcml2SDJkNzk1X3M?oc=5,"Fri, 04 Sep 2026 00:53:04 GMT"
2026-09-04,google,의료,흉물로 남은 ‘의료 신도시’의 경고,흉물로 남은 ‘의료 신도시’의 경고 제주의소리,https://news.google.com/rss/articles/CBMia0FVX3lxTE9PYnQ4MlVaNWVVUllGNkZmVmFIY21halA1T19QWGROT000MjRqOFRVU3puUDFCN0FPWTJhYWZuYkdENktmRFgxeWcwZjVCQktJcVlrWW9fZUstM09UNFpoOHZ3RGFGLXBrSGQ4?oc=5,"Thu, 03 Sep 2026 23:15:00 GMT"
2026-09-04,google,의료,강원의료기기전시회 원주서 개막…147개 기업·기관 참가,강원의료기기전시회 원주서 개막…147개 기업·기관 참가 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5vbFBLeWlUaUZwdXVCSWpkb3RJSllVeER3MnphQXZpVDJZVVQ3ZEdGZkxRc080MDU3VU4weXZyc3VrYk0wQjNQUk1kWnBLbnM?oc=5,"Thu, 03 Sep 2026 05:03:56 GMT"
2026-09-04,google,의료,"대구시, 지역응급의료센터 3곳 지정…응급의료망 강화","대구시, 지역응급의료센터 3곳 지정…응급의료망 강화 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1oUFBtVFV5Nl9sQmR3d1FIN0FfRUs2WUpsUnU1bVdpQUdGTkMwYVhDbFM4X3JlM29ab3BUVDdOLVpkUGZ0Q3JWcVNEcEtGVjlPQzZLTEt0NzRDMHfSAWBBVV95cUxNdHFiNFlSM1RrQm9RODNSUjZldFJQQjNXd3dyYnFGNjdRUW0teXRtdlNMRFZUSk13cS1nQTAyNTRLSkhKZTk2MWdhWi0zVWl0SjhuSk0yeHNlbjdvd29WaWo?oc=5,"Thu, 03 Sep 2026 05:24:15 GMT"
2026-09-04,google,의료,"수원덕산병원, ‘지역 응급의료센터’ 신규 지정…경기 서남부 의료 책임","수원덕산병원, ‘지역 응급의료센터’ 신규 지정…경기 서남부 의료 책임 kyeonggi.com",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBDTVRna09DanlqV1pBR0dXU1EtR3RjODZOQnl0dkEwc1pPSDJzUXBXQWN5TThtUFpaOFJlaE44T3pzQnVuZVNVUVRVQWhPUXVPbTVvazJsekR0M1U?oc=5,"Fri, 04 Sep 2026 04:11:59 GMT"
2026-09-04,google,의료,"오산시, 추석 연휴 응급의료체계 점검…의료공백 최소화","오산시, 추석 연휴 응급의료체계 점검…의료공백 최소화 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5SX29PWEJJbkhyS3ZSbmpuUWhPY242X3Z3d0ZmM1NzVU5BYUVzLUw5OFdFV2gyTU83X0RoUndDTnpyLXlLMnU4RzFDNWlLYWVXQlp6T19WUlZSUTZocmJSZdIBeEFVX3lxTE51SmItZzBIVlMxRDVscVFRMlR6MFdOVXIwR1daaU1Bc282S3haV011THVDZE5WZlZmWkhDZk1pQlJ4NHE3Vi1vTUVZZF81bnVMdE9YT3IwRXlQZzd4VUlSVkRkVVhMMi1xdXdVTXZvM1RHOXdWTS02Mw?oc=5,"Fri, 04 Sep 2026 04:07:02 GMT"
2026-09-04,google,의료,내년 복지부 핵심 정책 20선은…위기가구·지역의료·AI 개발 '집중',내년 복지부 핵심 정책 20선은…위기가구·지역의료·AI 개발 '집중' 뉴스핌,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1OdlFlZ2NudjdBWnBiZjBlZTVVTjBtX1ZtWnZteTZwaTgzN3UwWlJzVktWbTRsbEJxaXI5YjVTRkVvRTRrdDFHYVE3UWNUaUJxM3FMeWxST0xkdU9S?oc=5,"Fri, 04 Sep 2026 03:36:00 GMT"
2026-09-04,google,의료,"복지부 내년 예산 148.8조, 전년比 8.2%↑…생계·의료·돌봄 강화","복지부 내년 예산 148.8조, 전년比 8.2%↑…생계·의료·돌봄 강화 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5JTG53M0F3YXpaNEhRNE9CQmgzRVRENXZwSDNFV0dsV0doZUZuUDZuNnBBRjZqaUdfVFRDbDJUWVFFa1YyRks1TGt4YVU2YUE?oc=5,"Thu, 03 Sep 2026 21:02:07 GMT"
